,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2015 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2016 1),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018
,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь ,июль,август,сентябрь,октябрь,ноябрь,декабрь
Новосибирская область,23125.1,22578.7,24217.6,25021.6,24720.5,25540.3,25918.5,24862.1,25007.5,26279,26893.7,32898.3,25439.3,24570.8,26252.5,26786.2,26857,27559.9,27309.5,26759.8,26767.3,27613.1,28104.8,33971.9,26194.4,25815.7,27339.2,28281,27801.5,28876.1,28019,26962.8,27109.4,28177.2,28547.7,34587.5,26602.7,27102.4,28714.9,28920.7,29601.3,31171.4,29065.8,29096.6,29669.5,29746.9,30610.5,38052.7,30164.962763048552,30320.824405929146,32408.576622705506,32484.225842620588,33417.030856990175,35246.52619444536,31346.3592299739,30776.895181936437,32089.53850547536,32573.608674936782,33370.70449744854,41838.930580936016,32862.89560444759,33371.21261910125,34533.6534801016,34735.38793136814,34883.66273875563,37431.70085863767,33850.115815317506,33255.55053720616,34001.84077789562,34782.84403731785,36047.98014232604,43693.25010796176
Омская область,22383.3,21833.6,23198,24687.9,24303.7,25880.3,24375.5,24042.6,24561,25209.9,25757.5,32259.6,24505.4,23914.8,24904.5,26365.1,26044.4,27774,25619.8,24441.1,25575.4,26781.8,26311,33451.9,25359.6,25127.9,26483.1,27440.2,28249.5,28833.4,27414.5,26112.8,26979,27724.2,27219.8,34242.5,25790.8,25990.7,27400.3,28162.3,29269.6,29931.7,27246.4,27504.5,28069.8,27916.9,28212.4,36202.1,26732.86773129656,26669.06204436626,29478.574932690113,29578.835997734604,30914.225721762774,31308.461118084535,28770.877020743203,28345.22679538893,29818.264054660547,30340.757945570298,30914.25280409695,39178.67827745527,30434.738162021284,30445.714377641412,33743.924225023206,33033.31765580123,34203.31291207613,34860.49077369941,31964.715054779448,31304.59013150225,32308.901109346923,32408.75593859616,32013.1556479088,40255.71292938087
Томская область,26272.6,26704.8,28364.9,30010,31399.9,30951.4,30454.4,29936.6,29551.4,30232.3,31517.3,39906.4,29464.8,28621.1,31337.1,33830.6,32228.9,33008.8,32399,31159.3,31864.3,32466,32611.6,41076.6,31356.9,30521.8,32377.4,37531.8,33460.2,36776.8,32911.6,32218.4,32971.1,33117.4,33332.8,41012.9,31746.3,32017.7,33614.8,35623.2,40123.7,37549.7,34007.9,34285,34447.4,33533.8,34290,44323.3,34091.32936661157,34641.080742553415,36167.18341857295,37669.25464188097,43232.331744922565,40517.27285780521,36727.63689773593,37351.42192085413,36840.36340431441,36713.736502073225,38346.17761335789,48267.18088708384,37857.83365254739,38982.29061485984,40399.49807621966,40934.72890491073,45680.34986171533,44975.18833095477,39464.34079511389,38349.768626862584,38642.72264532518,39336.208520155036,39707.30767948806,50550.33452516848
Дальневосточный федеральный округ,33991,32621.6,34998.3,35893.5,37675,38446.7,36351.3,34869.5,35911.7,37173.8,37850.2,52050.6,37259.8,36320.2,39414.4,39872.8,41388.7,42469.4,39936.7,37430.3,38968.4,40111.8,40705.6,53959.8,39403.5,39212.1,40909.1,42588.1,44308.3,44848.8,42186.6,39734.7,41128.3,42209.8,42043.3,55945.6,42013.4,41516,43877.9,44090.2,47577.8,48223.6,44747.5,43647.1,44996.1,45070.5,46076.5,61016.1,44328.54780192963,44291.566813660495,46832.19049468212,47565.04491519366,51464.22925837506,51272.575715141626,47855.300699692045,45098.127954166914,47420.85340152628,47932.646730891305,49488.234402033326,64821.95754563988,49340.56156491258,49108.02332666733,51684.41635753852,52279.76626419163,57835.12324781116,56304.86985666261,52846.93260185316,50781.25410446659,52849.71470154672,52936.73987102987,54123.76809164663,70327.1003674858
Республика Саха (Якутия),38767,38321.5,42180.9,43256.7,48043.2,49852.8,40931.3,39562,44152.6,44881.3,46302.3,78412.6,44616.4,43998.8,48889.1,48532.9,53546.5,55543.2,46660.2,41999.1,47270.6,47984.7,50481.5,80007.9,47295.2,49122.1,51556.2,52899,58525.5,60157.2,50065,44920.3,50347.7,52016.1,51149.3,81750.7,50715.6,50978.9,57884.6,54556.3,64862.5,64312,52950.7,50225,54143,53959,56119.8,90981.9,53327.69195567565,55502.38686265168,59395.1846943666,59356.56480766851,68590.06877059919,67492.51334936905,56309.16899827648,51825.852745958124,57588.89842788799,59014.01326106987,61170.52449645025,94353.15066871578,60824.67548697906,60156.92855613031,64903.5408866429,63709.37406659237,77580.58561431516,72544.57119858608,61015.85263105699,57252.20100158307,64604.9986123419,65158.22645733676,65880.68722424186,95886.59949577686
Камчатский край,46060.1,40541.2,44676,49180.6,54896.3,49409,46560.1,44403.4,44771.1,47892.1,45733.8,66312.6,50390.2,46043.1,51911.9,52350.6,57941.3,53608.3,51055.2,49252.2,49667,52388.2,51156.2,68829.3,52494.9,49879.2,55027.4,58849.1,63684.4,57807.5,53781.4,52513.8,49841.8,55487.3,53973.5,71269.7,53089.3,52769.1,55188.6,60048.1,66731.3,61531,62826.3,56691,58716,62220.7,58402.3,76436.7,56969.575612634144,56797.33732411479,60182.617307501096,66878.38922335255,77043.25153566006,69550.49780054262,65186.453766670806,63761.45950841419,65100.008141676924,67622.10250802388,64025.233070166665,84855.39220448924,61739.367207828065,62621.27935772739,69777.46546822725,76748.08314351822,82355.3310439922,71677.3142727624,69385.69592463814,72890.70970466142,72423.00202628096,69673.20788013838,71553.40369679066,94708.1296738402
Приморский край,27799.1,26500.2,27608.7,28521.4,29543.4,30620.2,29833.8,27903.7,28056.2,30270,31133.3,40030.2,30449.2,29411.5,31590,32380.8,32480.8,33858.6,32651.9,30258.4,30749.3,32125.1,32596.7,40735,31567.4,30905.8,32592,33895.3,34768.3,35413.6,33861.6,31860,32609.2,33396.6,33217.8,41735.1,33469.3,32706.5,34791.7,35243.6,37058.1,38662.9,35806.9,34001.1,34923.4,35345.6,36412.6,44955,34856.012738368394,34460.629701039274,36217.67601102749,36660.19976125022,38986.14699738726,39799.47567280412,38031.78689863911,35441.55873380584,36909.43104089579,36781.54653002053,38195.930611148375,49465.95225574189,38358.33852032446,38311.65460493726,40675.51192125901,40641.163489677594,43383.68690087216,44394.97601029666,41824.033696730585,39479.551012884345,40565.50600458424,41133.47806143555,42025.98004394973,54261.56189857542
Хабаровский край,30846.6,29729.6,31564.4,33020.5,33124.1,34297,33732,32470.1,32737.5,34082.3,34975.2,45351.1,33216.6,32582.9,34300.5,35737,35825.9,37398.3,36408.8,35005.9,35351.3,36981.5,36564.3,45749.5,35702.7,34019.6,36113.2,38378.1,38156.7,38818.4,38043.4,36630.7,36943.7,38798.5,37464.1,47733.9,37081.1,36872.5,37684.9,38982.9,39779,40961.4,39770.2,41998.4,41413.7,42746.5,42475.9,53869.1,39582.834111901866,39050.787464805326,41693.22704499482,41858.36047565301,43023.45192260964,44453.76905366143,42678.89249866232,39305.16205828506,41355.44984502796,42084.670466912925,43460.59267673243,54656.05517711002,43157.457905026225,43302.17912341407,44121.60428865771,45196.61421522838,48743.5774870459,49495.30182144238,47549.928976845375,45016.19441975024,46520.66028208511,46352.3422515086,46583.2493937898,57294.474670657444
Амурская область,28486.7,27151.8,28469.9,28441.3,29440.8,30808.8,29362.7,28723.4,28998.1,30227.7,29869.6,38746.1,29881.6,29197,30968.9,32061.9,32351,34218.8,31979.4,30241.7,31371.4,32449.3,31777.6,40631.3,29189.8,28781.2,30227.4,31089.8,31651.9,33653.5,32205.9,30780.6,31134.4,31931.9,31802.6,39900.8,30422.1,30049.6,32365.3,31094.6,33591.9,34855.6,32022.8,31424.7,33840.6,32743.8,33029.3,42113.2,32739.509461831745,33136.4020952533,35560.55472934826,35183.8254587074,37521.95367583728,38797.853249412976,36265.68432452098,36190.32702392324,37324.0597580256,38657.97582076693,39635.714663944746,47360.81955142354,37846.49946951917,38308.01449473244,40591.357042590804,40202.30409059551,42394.284220207795,42320.126341062,41071.44165947623,41516.216063761414,41825.467715431136,42988.904198463824,43155.98730144084,55111.929233861396
Магаданская область,52403.2,52913.7,52989.2,55150.9,58831.1,59156.4,54480.6,51308.6,55336.5,53790.8,58358.8,79863.9,54872.2,55059.1,55209.1,59339.9,65294.7,61242.5,61089.7,56334.1,61157.3,58536.1,67268.1,83226.4,57912.6,55172.3,59298.9,62604.2,68139,66733.1,63177.4,59877.9,68558.2,61070.9,71312.9,85685.1,57117,61823.2,61625.7,65484.3,71877.8,72626.4,66745.5,62398.5,70239.9,62772.9,82688.3,86508.7,60991.03503191261,66748.70366573034,66149.8631748205,74257.50160571549,79958.65115794675,74064.43879046301,71786.38858638667,67693.961549809,74798.02560564334,72966.39859280498,90083.1720047195,98210.67344015757,73310.70763254307,79059.63388758677,79073.19176591747,84660.38089987858,94497.29216276527,83997.03367908201,83895.17684471869,75896.32549109474,82789.88257376471,80198.13215948077,101661.53592619019,114298.64007688737
Сахалинская область,44705.6,43528.2,49032.3,45810.4,47698.1,48177.8,49516.9,48364.9,49119,48702.9,48194.3,59025.6,49936.2,49875.7,57823.8,52049.3,53714.3,55295.5,53694.3,51517,53595.9,54011.8,54456,68426.7,57974.3,61952.7,59031.9,59490.5,60033.6,60796.3,60942.4,58124.9,59567,59128.3,60463.7,77098.2,69384.4,63267.3,63914.2,63773.2,65400.2,67849.4,65813.6,64849.4,64665.5,63756.3,63173.7,79337.5,72157.37765569189,65056.61848092867,67988.0763435849,66901.34537066614,70052.3937728331,69270.92483304812,69280.82401721392,66616.33896611497,67073.86396013349,65735.4776179124,66271.4854698565,81688.57742461824,75310.39283628437,69341.00761296261,71123.62417053852,70909.65824927174,78170.83959583842,75922.64790455168,74849.74425775792,73389.07715621266,73315.69088779655,73042.59787536936,73260.91230346651,92818.55393327172
Еврейская авт.область,25716.7,23360.2,25514.5,26199.7,27908.9,27982.4,27093.3,25652.8,25894.6,27166.1,27917.4,35511.6,27897.4,26308.2,27711.5,29487.6,29926.4,30285.5,29691.2,27399.7,28062.3,29432.5,28469.6,36828.6,27981.3,27758.8,28999.1,30883.8,31660.3,32297.8,31073.5,29053.7,30438.1,30897.3,29867.6,38250.9,29638.2,29545.4,30336.9,29579.3,33243.2,32305,31115.4,30982.4,31818.6,31478.5,32091.4,41470.2,30956.72666308989,31629.026368831906,33042.0994959949,33862.01823203133,35517.89845534648,36259.54153612945,33425.516654694125,32016.023265662683,34058.95527869723,34914.61259072919,34598.99531504619,43950.193058122175,35292.47889282087,35791.55823399144,37680.24908125157,37004.56884461871,39900.76524705754,40315.84018162858,38416.14681951345,36888.718792154585,38348.73911010605,38439.86178407879,39796.725241800326,50289.20021769089
Чукотский авт.округ,65699.1,60540.7,68876.3,74151.1,69869.5,68135.7,69493.7,67369.7,66379,66437.5,72286.4,93443.8,71928.6,68198.9,72779.5,80235.6,79562.6,78583.8,77514.7,70333.6,71099.2,71273.1,75439.3,97494.7,72778.9,77002.8,76186.4,81235,83231.9,78803.4,82692.6,73808.8,70348.6,73119.6,76852.8,99592,75792.6,84819.1,82439.1,88761.2,89693.3,86309,86459.8,81459.2,78363,77838.4,81206.6,115093.2,80092.56765580479,92451.61748809088,92136.26458826529,94719.38496375129,94997.13764059063,94374.09852670798,91136.47093470136,85138.87533398105,86423.79779824869,87082.44598701391,90166.07195253693,122231.45940388739,90105.02346023089,93981.2834349727,99784.42224362057,101383.03383189079,105183.24988132314,99984.0716535256,97954.63039780989,91654.16884698794,91481.50589879967,94265.11599434663,96929.9656521499,120154.77441205995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю, 1) Южный федеральный округ без учета данных по Республике Крым и г. Севастополю,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
